# type,ts_ns,ifindex,len,dwell_ns,inflight
# STATS,ts_ns,inflight_pkts,inflight_bytes,enq_total,deq_total,miss,insert_fail,rb_lost
DEQ,827917965447034,23,1028,50552,1
DEQ,827917965480419,23,1028,67185,0
DEQ,827917966296287,23,1028,32886,1
DEQ,827917966343578,23,1028,49838,0
DEQ,827917967159057,23,1028,35054,0
DEQ,827917967234436,23,1028,66636,0
DEQ,827917968071021,23,1028,40313,0
DEQ,827917968189370,23,1028,37293,0
DEQ,827917968966428,23,1028,40404,0
DEQ,827917969158831,23,1028,36915,0
DEQ,827917969872454,23,1028,45738,0
DEQ,827917970142182,23,1028,36326,0
DEQ,827917970768559,23,1028,41649,0
DEQ,827917971149201,23,1028,47766,0
DEQ,827917971669065,23,1028,41508,0
DEQ,827917972122473,23,1028,40469,0
DEQ,827917972568781,23,1028,40399,0
DEQ,827917973122957,23,1028,48655,0
DEQ,827917973439131,23,1028,39107,0
DEQ,827917974122723,23,1028,48770,0
DEQ,827917974297587,23,1028,32711,0
DEQ,827917975123455,23,1028,48408,0
DEQ,827917975162407,23,1028,35371,0
DEQ,827917976076804,23,1028,56692,1
DEQ,827917976122536,23,1028,60610,0
DEQ,827917976961060,23,1028,41323,0
DEQ,827917977085865,23,1028,37178,0
DEQ,827917977872443,23,1028,52535,0
DEQ,827917978076534,23,1028,36258,0
DEQ,827917978761330,23,1028,41087,0
DEQ,827917979061928,23,1028,36260,0
DEQ,827917979662675,23,1028,42466,0
DEQ,827917980055246,23,1028,38647,0
DEQ,827917980562707,23,1028,40775,0
DEQ,827917981048647,23,1028,37694,0
DEQ,827917981463316,23,1028,40975,0
DEQ,827917982042053,23,1028,38267,0
DEQ,827917982329994,23,1028,34029,0
DEQ,827917983039231,23,1028,50710,0
DEQ,827917983190279,23,1028,33497,0
DEQ,827917984023148,23,1028,44126,0
DEQ,827917984076835,23,1028,33274,0
DEQ,827917984992904,23,1028,61384,1
DEQ,827917985027047,23,1028,61184,0
DEQ,827917985874630,23,1028,41248,0
DEQ,827917985998690,23,1028,39213,0
DEQ,827917986775245,23,1028,40784,0
DEQ,827917986894986,23,1028,34312,0
DEQ,827917987677955,23,1028,41154,0
DEQ,827917987786943,23,1028,33988,0
DEQ,827917988580033,23,1028,41599,0
DEQ,827917988682206,23,1028,38537,0
